Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
Regulation Of Small Molecule Metabolic Process (GO:0062012),1/40,0.03540907294557409,0.06881041495093522,0,0,30.07993966817496,100.49067723322013,BCKDK
Negative Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901991),1/40,0.03540907294557409,0.06881041495093522,0,0,30.07993966817496,100.49067723322013,RBL2
Regulation Of Glycolytic Process (GO:0006110),1/40,0.03540907294557409,0.06881041495093522,0,0,30.07993966817496,100.49067723322013,MTOR
Negative Regulation Of Protein Localization (GO:1903828),1/40,0.03540907294557409,0.06881041495093522,0,0,30.07993966817496,100.49067723322013,MTOR
Regulation Of Microtubule Cytoskeleton Organization (GO:0070507),1/40,0.03540907294557409,0.06881041495093522,0,0,30.07993966817496,100.49067723322013,STMN2
Regulation Of Microtubule Polymerization (GO:0031113),1/40,0.03540907294557409,0.06881041495093522,0,0,30.07993966817496,100.49067723322013,STMN2
Positive Regulation Of Wound Healing (GO:0090303),1/40,0.03540907294557409,0.06881041495093522,0,0,30.07993966817496,100.49067723322013,MTOR
Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090199),1/41,0.036278941946159535,0.06907657128132395,0,0,29.326470588235296,97.26176223664352,BAD
Regulation Of Heart Rate By Cardiac Conduction (GO:0086091),1/41,0.036278941946159535,0.06907657128132395,0,0,29.326470588235296,97.26176223664352,DSP
Positive Regulation Of Actin Filament Polymerization (GO:0030838),1/41,0.036278941946159535,0.06907657128132395,0,0,29.326470588235296,97.26176223664352,VASP
Response To Amino Acid Starvation (GO:1990928),1/41,0.036278941946159535,0.06907657128132395,0,0,29.326470588235296,97.26176223664352,MTOR
Cellular Response To Amino Acid Starvation (GO:0034198),1/42,0.03714807008538698,0.06933080407025194,0,0,28.609756097560975,94.20744821276294,MTOR
Keratinocyte Differentiation (GO:0030216),1/42,0.03714807008538698,0.06933080407025194,0,0,28.609756097560975,94.20744821276294,DSP
Regulation Of Osteoclast Differentiation (GO:0045670),1/42,0.03714807008538698,0.06933080407025194,0,0,28.609756097560975,94.20744821276294,MTOR
Skeletal Muscle Tissue Development (GO:0007519),1/42,0.03714807008538698,0.06933080407025194,0,0,28.609756097560975,94.20744821276294,RYR1
Lysosome Organization (GO:0007040),1/43,0.038016457940095186,0.06991319338251652,0,0,27.92717086834734,91.3144790197023,MTOR
Response To Amyloid-Beta (GO:1904645),1/43,0.038016457940095186,0.06991319338251652,0,0,27.92717086834734,91.3144790197023,ADRB2
Regulation Of Cellular Component Size (GO:0032535),1/43,0.038016457940095186,0.06991319338251652,0,0,27.92717086834734,91.3144790197023,MTOR
Positive Regulation Of Biosynthetic Process (GO:0009891),1/44,0.038884106119434915,0.07116168935449982,0,0,27.276333789329687,88.57088446864675,MTOR
I-kappaB kinase/NF-kappaB Signaling (GO:0007249),1/45,0.03975101520212152,0.07189051192847756,0,0,26.655080213903744,85.9658295948253,REL
Zymogen Activation (GO:0031638),1/45,0.03975101520212152,0.07189051192847756,0,0,26.655080213903744,85.9658295948253,BAD
Cardiac Conduction (GO:0061337),1/46,0.04061718578452446,0.07189051192847756,0,0,26.061437908496732,83.48948444789488,DSP
Male Gonad Development (GO:0008584),1/46,0.04061718578452446,0.07189051192847756,0,0,26.061437908496732,83.48948444789488,PRKACG
Positive Regulation Of Peptide Hormone Secretion (GO:0090277),1/46,0.04061718578452446,0.07189051192847756,0,0,26.061437908496732,83.48948444789488,BAD
Development Of Primary Male Sexual Characteristics (GO:0046546),1/46,0.04061718578452446,0.07189051192847756,0,0,26.061437908496732,83.48948444789488,PRKACG
Negative Regulation Of Cellular Metabolic Process (GO:0031324),1/46,0.04061718578452446,0.07189051192847756,0,0,26.061437908496732,83.48948444789488,BCKDK
Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796),1/47,0.0414826184608072,0.07240253314687184,0,0,25.493606138107417,81.1329113370927,MTOR
Response To Organonitrogen Compound (GO:0010243),1/47,0.0414826184608072,0.07240253314687184,0,0,25.493606138107417,81.1329113370927,MTOR
Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718),1/47,0.0414826184608072,0.07240253314687184,0,0,25.493606138107417,81.1329113370927,MTOR
Cellular Response To Mechanical Stimulus (GO:0071260),1/48,0.042347313814152854,0.0732336573758515,0,0,24.94993742177722,78.88796682594588,BAD
Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803),1/48,0.042347313814152854,0.0732336573758515,0,0,24.94993742177722,78.88796682594588,PPP2CB
Regulation Of Interferon-Beta Production (GO:0032648),1/50,0.04407449493169267,0.07552765722385517,0,0,23.92917166866747,74.70385911458476,REL
Negative Regulation Of Cell Projection Organization (GO:0031345),1/50,0.04407449493169267,0.07552765722385517,0,0,23.92917166866747,74.70385911458476,STMN2
Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377),1/51,0.044936981871191266,0.07665720436850275,0,0,23.44941176470588,72.75166337328601,GPSM2
Regulation Of Protein Localization To Nucleus (GO:1900180),1/52,0.04579873384946774,0.07742655901905533,0,0,22.988465974625143,70.88490801561363,MTOR
Regulation Of Proteolysis (GO:0030162),1/52,0.04579873384946774,0.07742655901905533,0,0,22.988465974625143,70.88490801561363,BAD
Protein Homotetramerization (GO:0051289),1/53,0.04665975146146969,0.07783507212820386,0,0,22.54524886877828,69.09833217880467,RYR1
Mitochondrial Transport (GO:0006839),1/53,0.04665975146146969,0.07783507212820386,0,0,22.54524886877828,69.09833217880467,BAD
Gonad Development (GO:0008406),1/53,0.04665975146146969,0.07783507212820386,0,0,22.54524886877828,69.09833217880467,PRKACG
Epidermal Cell Differentiation (GO:0009913),1/54,0.04752003528742647,0.07857479519017446,0,0,22.11875693673696,67.38709029166962,DSP
Negative Regulation Of Neuron Projection Development (GO:0010977),1/54,0.04752003528742647,0.07857479519017446,0,0,22.11875693673696,67.38709029166962,STMN2
Cellular Response To Peptide (GO:1901653),1/56,0.0492384039303871,0.0810606038504626,0,0,21.31229946524064,64.173068346434,ADRB2
Striated Muscle Contraction (GO:0006941),1/57,0.05009648993282979,0.0817592065137525,0,0,20.930672268907564,62.66233736405012,RYR1
Monoatomic Anion Transport (GO:0006820),1/57,0.05009648993282979,0.0817592065137525,0,0,20.930672268907564,62.66233736405012,FXYD1
Cellular Response To Oxygen-Containing Compound (GO:1901701),2/406,0.05077078978893595,0.08206952316818843,0,0,6.0575495049504955,18.054127070228052,RYR1;MTOR
Positive Regulation Of Mitochondrion Organization (GO:0010822),1/58,0.0509538444953197,0.08206952316818843,0,0,20.562435500515996,61.21097903869968,BAD
Inorganic Anion Transport (GO:0015698),1/58,0.0509538444953197,0.08206952316818843,0,0,20.562435500515996,61.21097903869968,FXYD1
Microtubule Cytoskeleton Organization Involved In Mitosis (GO:1902850),1/59,0.05181046820697307,0.08206952316818843,0,0,20.20689655172414,59.815708753826954,GPSM2
Positive Regulation Of Protein Binding (GO:0032092),1/59,0.05181046820697307,0.08206952316818843,0,0,20.20689655172414,59.815708753826954,PPP2CB
Positive Regulation Of Proteolysis (GO:0045862),1/59,0.05181046820697307,0.08206952316818843,0,0,20.20689655172414,59.815708753826954,BAD
Negative Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001960),1/59,0.05181046820697307,0.08206952316818843,0,0,20.20689655172414,59.815708753826954,PPP2CB
Positive Regulation Of Organelle Assembly (GO:1902117),1/61,0.05352152544266997,0.08407339621619407,0,0,19.531372549019608,57.18144005818292,GPSM2
Negative Regulation Of Autophagy (GO:0010507),1/61,0.05352152544266997,0.08407339621619407,0,0,19.531372549019608,57.18144005818292,MTOR
Phosphorylation (GO:0016310),2/429,0.056011457598977424,0.08700887651946959,0,0,5.724531615925058,16.499239351513033,BCKDK;MTOR
Response To Metal Ion (GO:0010038),1/64,0.05608264454703212,0.08700887651946959,0,0,18.598506069094302,53.58097327195968,PPP2CB
Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056),1/64,0.05608264454703212,0.08700887651946959,0,0,18.598506069094302,53.58097327195968,BAD
Regulation Of Translational Initiation (GO:0006446),1/65,0.0569348954637786,0.08796908028624809,0,0,18.30698529411765,52.46501611587855,MTOR
Extrinsic Apoptotic Signaling Pathway (GO:0097191),1/67,0.058637217599069806,0.08949891107226444,0,0,17.750445632798574,50.34710965358108,BAD
Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919),1/67,0.058637217599069806,0.08949891107226444,0,0,17.750445632798574,50.34710965358108,BAD
Negative Regulation Of Cellular Catabolic Process (GO:0031330),1/67,0.058637217599069806,0.08949891107226444,0,0,17.750445632798574,50.34710965358108,MTOR
Cell-Cell Junction Organization (GO:0045216),1/68,0.05948728998273248,0.09006710170076362,0,0,17.484635645302898,49.34151245692923,DSP
Intermediate Filament Organization (GO:0045109),1/68,0.05948728998273248,0.09006710170076362,0,0,17.484635645302898,49.34151245692923,DSP
Cellular Response To Calcium Ion (GO:0071277),1/69,0.06033663736484967,0.09026552494662034,0,0,17.226643598615915,48.3692416453001,RYR1
Regulation Of Heart Contraction (GO:0008016),1/69,0.06033663736484967,0.09026552494662034,0,0,17.226643598615915,48.3692416453001,FXYD1
Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412),1/69,0.06033663736484967,0.09026552494662034,0,0,17.226643598615915,48.3692416453001,FXYD1
Positive Regulation Of Protein Polymerization (GO:0032273),1/70,0.06118526031669336,0.09045820838977804,0,0,16.97612958226769,47.42874202866335,VASP
Regulation Of Actin Filament Polymerization (GO:0030833),1/70,0.06118526031669336,0.09045820838977804,0,0,16.97612958226769,47.42874202866335,VASP
Regulation Of Actin Filament-Based Process (GO:0032970),1/70,0.06118526031669336,0.09045820838977804,0,0,16.97612958226769,47.42874202866335,MTOR
Negative Regulation Of Protein Binding (GO:0032091),1/71,0.06203315941729082,0.09099805875610364,0,0,16.7327731092437,46.51855173584374,ADRB2
Negative Regulation Of Supramolecular Fiber Organization (GO:1902904),1/71,0.06203315941729082,0.09099805875610364,0,0,16.7327731092437,46.51855173584374,STMN2
Protein Tetramerization (GO:0051262),1/73,0.06372678840915502,0.09312015205523816,0,0,16.266339869281047,44.783677915691136,RYR1
Positive Regulation Of Protein Secretion (GO:0050714),1/76,0.06626181755179136,0.09645059929353414,0,0,15.613333333333332,42.376795202067306,BAD
Monoatomic Cation Homeostasis (GO:0055080),1/77,0.06710538575794313,0.0969300016503623,0,0,15.407120743034056,41.62219761611141,KCNA1
Chloride Transport (GO:0006821),1/77,0.06710538575794313,0.0969300016503623,0,0,15.407120743034056,41.62219761611141,FXYD1
Cellular Response To Nutrient Levels (GO:0031669),1/78,0.06794823417091082,0.09740108092179992,0,0,15.206264323911382,40.88978353793229,MTOR
Negative Regulation Of Protein Modification Process (GO:0031400),1/78,0.06794823417091082,0.09740108092179992,0,0,15.206264323911382,40.88978353793229,FXYD1
Positive Regulation Of Cell Population Proliferation (GO:0008284),2/483,0.06903111095824987,0.09857851830022804,0,0,5.067827442827443,13.547306146752982,BAD;RPS6
Wound Healing (GO:0042060),1/80,0.06963177394208621,0.09906105198553396,0,0,14.819806403574088,39.48788238772356,DSP
Positive Regulation Of Growth (GO:0045927),1/81,0.07047246645026504,0.0995060668604866,0,0,14.633823529411766,38.81670264132201,MTOR
Negative Regulation Of NF-kappaB Transcription Factor Activity (GO:0032088),1/81,0.07047246645026504,0.0995060668604866,0,0,14.633823529411766,38.81670264132201,PPP2CB
Regulation Of Epithelial To Mesenchymal Transition (GO:0010717),1/83,0.07215169959177546,0.1008448601994967,0,0,14.275466284074604,37.52997870137401,MTOR
Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281),1/84,0.0729902413804037,0.1008448601994967,0,0,14.10276399716513,36.91299089130259,BAD
Purine Ribonucleotide Metabolic Process (GO:0009150),1/84,0.0729902413804037,0.1008448601994967,0,0,14.10276399716513,36.91299089130259,BAD
Ribosomal Small Subunit Biogenesis (GO:0042274),1/84,0.0729902413804037,0.1008448601994967,0,0,14.10276399716513,36.91299089130259,RPS6
Epidermis Development (GO:0008544),1/85,0.07382806741395515,0.1008448601994967,0,0,13.934173669467787,36.31268374332498,DSP
Macromolecule Catabolic Process (GO:0009057),1/85,0.07382806741395515,0.1008448601994967,0,0,13.934173669467787,36.31268374332498,MTOR
Mitotic Spindle Organization (GO:0007052),1/85,0.07382806741395515,0.1008448601994967,0,0,13.934173669467787,36.31268374332498,GPSM2
Regulation Of Kinase Activity (GO:0043549),1/85,0.07382806741395515,0.1008448601994967,0,0,13.934173669467787,36.31268374332498,RBL2
Positive Regulation Of Amide Metabolic Process (GO:0034250),1/85,0.07382806741395515,0.1008448601994967,0,0,13.934173669467787,36.31268374332498,MTOR
Regulation Of Insulin Secretion (GO:0050796),1/87,0.07550157451990408,0.1027584606281727,0,0,13.60875512995896,35.15960381916263,BAD
Cellular Response To Chemical Stress (GO:0062197),1/89,0.07717222548711895,0.1042793154431679,0,0,13.29812834224599,34.06602362525984,MTOR
Sodium Ion Transport (GO:0006814),1/89,0.07717222548711895,0.1042793154431679,0,0,13.29812834224599,34.06602362525984,SCN7A
Regulation Of Epithelial Cell Proliferation (GO:0050678),1/91,0.07884002491200945,0.10539960777243818,0,0,13.001307189542484,33.02766894797317,BAD
rRNA Metabolic Process (GO:0016072),1/91,0.07884002491200945,0.10539960777243818,0,0,13.001307189542484,33.02766894797317,RPS6
Regulation Of Actin Cytoskeleton Organization (GO:0032956),1/91,0.07884002491200945,0.10539960777243818,0,0,13.001307189542484,33.02766894797317,MTOR
Positive Regulation Of Neuron Projection Development (GO:0010976),1/92,0.07967285673748564,0.10592424998116089,0,0,12.857789269553976,32.527973699604026,STMN2
Positive Regulation Of Intracellular Signal Transduction (GO:1902533),2/525,0.07979439521127239,0.10592424998116089,0,0,4.650812619502868,11.758658905373764,REL;ADRB2
Cytoplasmic Translation (GO:0002181),1/93,0.08050497738089572,0.10649254902665854,0,0,12.717391304347826,32.040656856642045,RPS6
Positive Regulation Of Epithelial Cell Migration (GO:0010634),1/95,0.08216708746364133,0.1083111607475272,0,0,12.445556946182728,31.101452445343085,MTOR
Regulation Of Macroautophagy (GO:0016241),1/96,0.08299707803951369,0.10902403630974448,0,0,12.313931888544891,30.64875924889407,MTOR
Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162),1/98,0.08465493309372914,0.1108156589456107,0,0,12.058823529411764,29.775308154544383,ADRB2
ncRNA Processing (GO:0034470),1/100,0.08630995715059277,0.11259118977776288,0,0,11.81402257872846,28.942114306609312,RPS6
rRNA Processing (GO:0006364),1/101,0.0871364089944587,0.1132773316927963,0,0,11.69529411764706,28.539797811620943,RPS6
Protein Catabolic Process (GO:0030163),1/102,0.08796215478207874,0.11395784313691988,0,0,11.578916715200933,28.146593675405043,MTOR
Inorganic Cation Import Across Plasma Membrane (GO:0098659),1/103,0.08878719509547235,0.1146327827088804,0,0,11.46482122260669,27.76221178459644,SCN7A
Cellular Response To Organonitrogen Compound (GO:0071417),1/105,0.0904351615790966,0.1158393922874014,0,0,11.243212669683258,27.0188131977752,MTOR
Intrinsic Apoptotic Signaling Pathway (GO:0097193),1/105,0.0904351615790966,0.1158393922874014,0,0,11.243212669683258,27.0188131977752,BAD
Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045),1/106,0.0912580888842393,0.1158393922874014,0,0,11.135574229691876,26.659273431080635,RBL2
Response To Calcium Ion (GO:0051592),1/106,0.0912580888842393,0.1158393922874014,0,0,11.135574229691876,26.659273431080635,RYR1
Positive Regulation Of Cell Growth (GO:0030307),1/106,0.0912580888842393,0.1158393922874014,0,0,11.135574229691876,26.659273431080635,MTOR
Regulation Of Cellular Response To Stress (GO:0080135),1/107,0.092080312987245,0.11610126420130892,0,0,11.029966703662597,26.307508679008535,MTOR
Positive Regulation Of Autophagy (GO:0010508),1/107,0.092080312987245,0.11610126420130892,0,0,11.029966703662597,26.307508679008535,BAD
Positive Regulation Of Metabolic Process (GO:0009893),1/108,0.0929018344244166,0.11635877600666134,0,0,10.926333150082463,25.96328271398022,ADRB2
Positive Regulation Of Translation (GO:0045727),1/108,0.0929018344244166,0.11635877600666134,0,0,10.926333150082463,25.96328271398022,MTOR
Cellular Response To Salt (GO:1902075),1/109,0.09372265379690269,0.11661201479020564,0,0,10.824618736383442,25.6263685491649,RYR1
Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280),1/109,0.09372265379690269,0.11661201479020564,0,0,10.824618736383442,25.6263685491649,BAD
Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189),1/110,0.0945427716606664,0.11724547669760273,0,0,10.724770642201834,25.296548009342803,ADRB2
Cytoskeleton Organization (GO:0007010),1/111,0.0953621885731626,0.11787391833469606,0,0,10.62673796791444,24.97361130786349,MTOR
Calcium Ion Transport (GO:0006816),1/112,0.09618090509764518,0.11811140463131022,0,0,10.530471648118708,24.65735665214607,RYR1
Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900),1/112,0.09618090509764518,0.11811140463131022,0,0,10.530471648118708,24.65735665214607,ADRB2
Regulation Of Cytoskeleton Organization (GO:0051493),1/114,0.09781623925032576,0.1197296175239377,0,0,10.343050494534095,24.04412406695568,MTOR
Positive Regulation Of Cellular Process (GO:0048522),2/594,0.09854539247462372,0.12023175716159594,0,0,4.094172297297297,9.48717162441642,RPS6;MTOR
Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902),1/117,0.10026400165930716,0.1217463416512055,0,0,10.074036511156187,23.16976571809541,ADRB2
Positive Regulation Of Cell Cycle Process (GO:0090068),1/118,0.1010785276838921,0.1217463416512055,0,0,9.987430869783813,22.889768968042276,GPSM2
Positive Regulation Of Cell Projection Organization (GO:0031346),1/118,0.1010785276838921,0.1217463416512055,0,0,9.987430869783813,22.889768968042276,STMN2
Ribonucleoprotein Complex Biogenesis (GO:0022613),1/118,0.1010785276838921,0.1217463416512055,0,0,9.987430869783813,22.889768968042276,RPS6
Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557),1/122,0.1043296729179585,0.12446926167743784,0,0,9.655323286339328,21.82295649315513,MTOR
Receptor-Mediated Endocytosis (GO:0006898),1/122,0.1043296729179585,0.12446926167743784,0,0,9.655323286339328,21.82295649315513,ADRB2
Potassium Ion Transport (GO:0006813),1/122,0.1043296729179585,0.12446926167743784,0,0,9.655323286339328,21.82295649315513,KCNA1
Positive Regulation Of Epithelial Cell Proliferation (GO:0050679),1/123,0.10514072229826572,0.12504117446828444,0,0,9.57569913211186,21.568837265640855,BAD
Protein Dephosphorylation (GO:0006470),1/124,0.10595107803152952,0.12521491040089852,0,0,9.49736967957915,21.31948479946905,PPP2CB
Neuron Projection Guidance (GO:0097485),1/124,0.10595107803152952,0.12521491040089852,0,0,9.49736967957915,21.31948479946905,VASP
Response To Cytokine (GO:0034097),1/125,0.10676074066511164,0.12577749759608467,0,0,9.420303605313093,21.074773673487663,REL
Cellular Response To Starvation (GO:0009267),1/126,0.10756971077056704,0.126335766232099,0,0,9.344470588235296,20.83458271705315,MTOR
Protein Homooligomerization (GO:0051260),1/129,0.10999247141798286,0.12878000535583708,0,0,9.124080882352942,20.13997932609556,RYR1
Plasma Membrane Bounded Cell Projection Organization (GO:0120036),1/132,0.11240901927776754,0.13120185841398874,0,0,8.913785361472833,19.48206824738867,STMN2
Potassium Ion Transmembrane Transport (GO:0071805),1/137,0.11642283357542343,0.13546730943806987,0,0,8.583910034602075,18.459926845841217,KCNA1
Intracellular Calcium Ion Homeostasis (GO:0006874),1/139,0.11802355431719164,0.1369073230079423,0,0,8.458653026427962,18.075050872110793,RYR1
Ras Protein Signal Transduction (GO:0007265),1/144,0.12201338230456224,0.14066986277926594,0,0,8.160839160839162,17.167341601168975,GPSM2
Actin Filament Organization (GO:0007015),1/144,0.12201338230456224,0.14066986277926594,0,0,8.160839160839162,17.167341601168975,MARCKS
Positive Regulation Of Protein Kinase Activity (GO:0045860),1/145,0.12280929965737812,0.14115581088668155,0,0,8.10375816993464,16.99457388468717,ADRB2
Regulation Of Cold-Induced Thermogenesis (GO:0120161),1/146,0.12360453553638448,0.14163802400369893,0,0,8.047464503042596,16.82457683434384,ADRB2
Dephosphorylation (GO:0016311),1/147,0.12439909049755812,0.1421165367199376,0,0,7.991941982272361,16.65728827120197,PPP2CB
Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433),1/149,0.12598615986692616,0.14306259719828662,0,0,7.883147853736089,16.33059681765117,PPP2CB
Axon Guidance (GO:0007411),1/149,0.12598615986692616,0.14306259719828662,0,0,7.883147853736089,16.33059681765117,VASP
Neuron Development (GO:0048666),1/150,0.12677867536057502,0.1435302120448552,0,0,7.82984603237268,16.171078308333918,STMN2
Regulation Of Cellular Component Organization (GO:0051128),1/153,0.1291521517198897,0.14577952454610305,0,0,7.674148606811145,15.70717185844932,MTOR
Cellular Response To Growth Factor Stimulus (GO:0071363),1/155,0.1307310829477655,0.146683387712225,0,0,7.573720397249809,15.409588975790411,STMN2
Ribosome Biogenesis (GO:0042254),1/155,0.1307310829477655,0.146683387712225,0,0,7.573720397249809,15.409588975790411,RPS6
Peptide Biosynthetic Process (GO:0043043),1/158,0.13309441119210802,0.14889196741669058,0,0,7.427875608842263,14.979771069640403,RPS6
Protein Autophosphorylation (GO:0046777),1/162,0.1362360770038511,0.1519556243504493,0,0,7.241870661308002,14.435699026304276,MTOR
Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188),1/163,0.13701981164116683,0.15237896456849528,0,0,7.19680464778504,14.304583045111348,ADRB2
Positive Regulation Of Cellular Biosynthetic Process (GO:0031328),1/174,0.14559668293998512,0.1609675937488985,0,0,6.735464127847671,12.97866635801621,MTOR
Regulation Of Neuron Projection Development (GO:0010975),1/174,0.14559668293998512,0.1609675937488985,0,0,6.735464127847671,12.97866635801621,STMN2
Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123),1/175,0.14637239348820374,0.16135202440073923,0,0,6.696416497633536,12.867842408171857,REL
Macromolecule Biosynthetic Process (GO:0009059),1/183,0.15255417671306762,0.1676761650752959,0,0,6.399482870071106,12.03253480284285,RPS6
Axonogenesis (GO:0007409),1/188,0.15639629495093366,0.1713994278968081,0,0,6.22680088078012,11.552970612023575,VASP
Endocytosis (GO:0006897),1/189,0.15716274179723502,0.17174015552915248,0,0,6.193366708385482,11.46066058904648,ADRB2
Neuron Projection Development (GO:0031175),1/192,0.15945813830373404,0.17374485011707438,0,0,6.095164767477672,11.190563106127478,STMN2
Anterograde Trans-Synaptic Signaling (GO:0098916),1/199,0.16479112467664567,0.17903819597433837,0,0,5.877599524658348,10.597761685556993,KCNA1
Organic Substance Transport (GO:0071702),1/201,0.16630895555805134,0.18016803518788893,0,0,5.818235294117647,10.437379086756568,RYR1
Regulation Of Translation (GO:0006417),1/202,0.16706689368968466,0.1804705413209488,0,0,5.788996195493123,10.358603938884777,MTOR
Regulation Of MAPK Cascade (GO:0043408),1/204,0.16858081808691658,0.1815856240536216,0,0,5.731382208055636,10.203809066850312,ADRB2
Regulation Of Cell Growth (GO:0001558),1/227,0.18580519297443435,0.19956854060217025,0,0,5.142113482561166,8.654467539704264,MTOR
Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122),1/232,0.1895047592338975,0.2029639040658505,0,0,5.029539088362617,8.36583928133549,REL
Translation (GO:0006412),1/234,0.19098013565471897,0.20396462079838257,0,0,4.985862156021207,8.254522876203074,RPS6
Inflammatory Response (GO:0006954),1/236,0.19245297535101524,0.20495698222410377,0,0,4.942928660826032,8.145469138844097,REL
Positive Regulation Of Cell Migration (GO:0030335),1/272,0.21853495779522503,0.2320779692642249,0,0,4.27848925548079,6.506766195493984,MTOR
Chemical Synaptic Transmission (GO:0007268),1/273,0.21924797234281013,0.23218113925067252,0,0,4.262543252595155,6.468630594433781,KCNA1
Monoatomic Cation Transmembrane Transport (GO:0098655),1/281,0.2249300104124896,0.23711387662725208,0,0,4.139075630252101,6.175360070381389,KCNA1
Central Nervous System Development (GO:0007417),1/283,0.2263444052627623,0.23711387662725208,0,0,4.1093032957863995,6.105181726167229,MARCKS
Positive Regulation Of Cell Differentiation (GO:0045597),1/283,0.2263444052627623,0.23711387662725208,0,0,4.1093032957863995,6.105181726167229,MTOR
Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),1/284,0.2270506882292785,0.23711387662725208,0,0,4.094574932446477,6.070543052629082,ADRB2
Inorganic Cation Transmembrane Transport (GO:0098662),1/284,0.2270506882292785,0.23711387662725208,0,0,4.094574932446477,6.070543052629082,KCNA1
Gene Expression (GO:0010467),1/296,0.23547872378963589,0.24523612947152687,0,0,3.925623130608176,5.676979885017685,RPS6
Regulation Of Intracellular Signal Transduction (GO:1902531),1/297,0.2361771283788428,0.24528588815102953,0,0,3.9121621621621623,5.64592763145937,MTOR
Positive Regulation Of MAPK Cascade (GO:0043410),1/310,0.24520172959752431,0.25395893422600735,0,0,3.7450980392156863,5.264387020278373,ADRB2
Positive Regulation Of Macromolecule Metabolic Process (GO:0010604),1/364,0.2816217539243379,0.2908805513136312,0,0,3.1792254091719334,4.028683938699718,MTOR
Negative Regulation Of Programmed Cell Death (GO:0043069),1/381,0.2927394469617987,0.3015376270617435,0,0,3.034365325077399,3.727633826121643,MTOR
DNA Damage Response (GO:0006974),1/384,0.2946844455171831,0.302713994441357,0,0,3.010136691752419,3.677936032656272,MTOR
Positive Regulation Of DNA-templated Transcription (GO:0045893),2/1243,0.30912230820142966,0.3166823646520081,0,0,1.8876913779210311,2.2161841487702616,REL;MTOR
Vesicle-Mediated Transport (GO:0016192),1/411,0.3119635485923433,0.318726985960199,0,0,2.8080344332855094,3.2709920641116614,ADRB2
Organelle Organization (GO:0006996),1/418,0.3163776101449657,0.3223631324990596,0,0,2.759909719283397,3.1761560188227893,MTOR
Nervous System Development (GO:0007399),1/433,0.32574641753069733,0.33101455366326926,0,0,2.662037037037037,2.985836735502773,MARCKS
Positive Regulation Of Gene Expression (GO:0010628),1/480,0.35432296344985054,0.3590853688725636,0,0,2.3950632445044824,2.48498938035819,MTOR
Negative Regulation Of Apoptotic Process (GO:0043066),1/482,0.3555132407904096,0.3593257152224783,0,0,2.384859973095267,2.4664049771475995,MTOR
Regulation Of Cell Population Proliferation (GO:0042127),1/766,0.5050272540487103,0.5090782748031117,0,0,1.4776624375240293,1.009454577301161,RPS6
Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),1/938,0.5789539139362094,0.5820416681438693,0,0,1.1956180551195932,0.6534440057960654,REL
Regulation Of DNA-templated Transcription (GO:0006355),1/1922,0.8378874829540071,0.8401159071107996,0,0,0.553051413173286,0.09781900872742157,REL
Regulation Of Transcription By RNA Polymerase II (GO:0006357),1/2028,0.8541777414826962,0.8541777414826962,0,0,0.5210540062102789,0.08212643711800166,REL
