Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
Stimuli-sensing Channels R-HSA-2672351,1/100,0.08630995715059277,0.12677102187428405,0,0,11.81402257872846,28.942114306609312,RYR1
TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138,1/101,0.0871364089944587,0.12677102187428405,0,0,11.69529411764706,28.539797811620943,PPP2CB
Potassium Channels R-HSA-1296071,1/102,0.08796215478207874,0.12677102187428405,0,0,11.578916715200933,28.146593675405043,KCNA1
MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155,1/102,0.08796215478207874,0.12677102187428405,0,0,11.578916715200933,28.146593675405043,PPP2CB
Generic Transcription Pathway R-HSA-212436,3/1190,0.08797156020152776,0.12677102187428405,0,0,3.1668070766638583,7.69769000527639,RBL2;PPP2CB;MTOR
Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164,1/103,0.08878719509547235,0.12677102187428405,0,0,11.46482122260669,27.76221178459644,PPP2CB
Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181,1/103,0.08878719509547235,0.12677102187428405,0,0,11.46482122260669,27.76221178459644,PPP2CB
Cargo Recognition For Clathrin-Mediated Endocytosis R-HSA-8856825,1/104,0.08961153050884178,0.12702511961306098,0,0,11.352941176470589,27.38637392725137,ADRB2
"PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558",1/106,0.0912580888842393,0.12702511961306098,0,0,11.135574229691876,26.659273431080635,PPP2CB
Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138,1/106,0.0912580888842393,0.12702511961306098,0,0,11.135574229691876,26.659273431080635,PPP2CB
Resolution Of Sister Chromatid Cohesion R-HSA-2500257,1/106,0.0912580888842393,0.12702511961306098,0,0,11.135574229691876,26.659273431080635,PPP2CB
MyD88-independent TLR4 Cascade R-HSA-166166,1/107,0.092080312987245,0.12702511961306098,0,0,11.029966703662597,26.307508679008535,PPP2CB
L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827,1/108,0.0929018344244166,0.12702511961306098,0,0,10.926333150082463,25.96328271398022,RPS6
SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339,1/108,0.0929018344244166,0.12702511961306098,0,0,10.926333150082463,25.96328271398022,RPS6
Hemostasis R-HSA-109582,2/576,0.09353487592940772,0.12702511961306098,0,0,4.2264808362369335,10.01431205913572,PPP2CB;PRKACG
Signaling By B Cell Receptor (BCR) R-HSA-983705,1/109,0.09372265379690269,0.12702511961306098,0,0,10.824618736383442,25.6263685491649,REL
GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706,1/109,0.09372265379690269,0.12702511961306098,0,0,10.824618736383442,25.6263685491649,RPS6
Mitotic Spindle Checkpoint R-HSA-69618,1/110,0.0945427716606664,0.12739968721871697,0,0,10.724770642201834,25.296548009342803,PPP2CB
Mitotic Prophase R-HSA-68875,1/112,0.09618090509764518,0.12739968721871697,0,0,10.530471648118708,24.65735665214607,PPP2CB
MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058,1/112,0.09618090509764518,0.12739968721871697,0,0,10.530471648118708,24.65735665214607,PPP2CB
Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957,1/112,0.09618090509764518,0.12739968721871697,0,0,10.530471648118708,24.65735665214607,RPS6
Negative Regulation Of PI3K/AKT Network R-HSA-199418,1/113,0.0969989218002412,0.12739968721871697,0,0,10.4359243697479,24.3475898718272,PPP2CB
Macroautophagy R-HSA-1632852,1/114,0.09781623925032576,0.12739968721871697,0,0,10.343050494534095,24.04412406695568,MTOR
Selenoamino Acid Metabolism R-HSA-2408522,1/114,0.09781623925032576,0.12739968721871697,0,0,10.343050494534095,24.04412406695568,RPS6
Signaling By NTRK1 (TRKA) R-HSA-187037,1/114,0.09781623925032576,0.12739968721871697,0,0,10.343050494534095,24.04412406695568,PPP2CB
TCR Signaling R-HSA-202403,1/116,0.09944877860449489,0.12827451153333397,0,0,10.162148337595909,23.455382166428738,VASP
Cap-dependent Translation Initiation R-HSA-72737,1/116,0.09944877860449489,0.12827451153333397,0,0,10.162148337595909,23.455382166428738,RPS6
RHO GTPases Activate Formins R-HSA-5663220,1/119,0.10189235727874028,0.1307945163145368,0,0,9.902293120638086,22.615236719842347,PPP2CB
Cell-Cell Communication R-HSA-1500931,1/120,0.10270549097155077,0.1312074932507371,0,0,9.818586258032624,22.3460193071682,VASP
Autophagy R-HSA-9612973,1/128,0.109185575584752,0.1388216603863275,0,0,9.196387216303844,20.36729685335,MTOR
RNA Polymerase II Transcription R-HSA-73857,3/1312,0.1101358929463702,0.13936627211697084,0,0,2.8530175706646297,6.293871695369529,RBL2;PPP2CB;MTOR
Signaling By NTRKs R-HSA-166520,1/132,0.11240901927776754,0.14147620636037067,0,0,8.913785361472833,19.48206824738867,PPP2CB
Signaling By Rho GTPases R-HSA-194315,2/644,0.11286304102905974,0.14147620636037067,0,0,3.765576323987539,8.214906831559375,PPP2CB;STMN2
Signaling By Hedgehog R-HSA-5358351,1/135,0.11481936936728154,0.14313243157195513,0,0,8.712906057945567,18.858171061974925,PRKACG
Factors Involved In Megakaryocyte Development And Platelet Production R-HSA-983231,1/136,0.11562144467891255,0.14313243157195513,0,0,8.647930283224401,18.657337372791083,PRKACG
Cell Cycle R-HSA-1640170,2/654,0.11579252891214348,0.14313243157195513,0,0,3.70590490797546,7.989765079686776,RBL2;PPP2CB
Influenza Viral RNA Transcription And Replication R-HSA-168273,1/137,0.11642283357542343,0.14323767728495532,0,0,8.583910034602075,18.459926845841217,RPS6
"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",2/660,0.11756017558075754,0.14323767728495532,0,0,3.6709726443769,7.858836385970229,PPP2CB;STMN2
PTEN Regulation R-HSA-6807070,1/139,0.11802355431719164,0.14323767728495532,0,0,8.458653026427962,18.075050872110793,MTOR
Death Receptor Signaling R-HSA-73887,1/139,0.11802355431719164,0.14323767728495532,0,0,8.458653026427962,18.075050872110793,BAD
Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016,1/140,0.11882288723970202,0.14355525290950424,0,0,8.39737621667372,17.887429414854076,PPP2CB
C-type Lectin Receptors (CLRs) R-HSA-5621481,1/141,0.11962153595710208,0.1438691445970552,0,0,8.336974789915967,17.702918909968414,PRKACG
Clathrin-mediated Endocytosis R-HSA-8856828,1/142,0.12041950100185368,0.1441794025448203,0,0,8.277430120984564,17.521447135021635,ADRB2
Influenza Infection R-HSA-168255,1/157,0.13230731019735142,0.15770558849416444,0,0,7.475867269984917,15.120898125775808,RPS6
S Phase R-HSA-69242,1/161,0.1354516701926492,0.16024243418514644,0,0,7.2875,14.568735518025488,RBL2
Cellular Responses To Stress R-HSA-2262752,2/722,0.13623317271927302,0.16024243418514644,0,0,3.344097222222222,6.666081120158694,RPS6;MTOR
Toll-like Receptor Cascades R-HSA-168898,1/162,0.1362360770038511,0.16024243418514644,0,0,7.241870661308002,14.435699026304276,PPP2CB
Gene Expression (Transcription) R-HSA-74160,3/1449,0.1374522353929625,0.16096380197333765,0,0,2.563762102351314,5.087731543399803,RBL2;PPP2CB;MTOR
Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553,1/167,0.1401480391121003,0.16315415010890394,0,0,7.021970233876683,13.798564689487431,RPS6
Cellular Responses To Stimuli R-HSA-8953897,2/736,0.14054477350205208,0.16315415010890394,0,0,3.2779291553133514,6.4320482003774435,RPS6;MTOR
Separation Of Sister Chromatids R-HSA-2467813,1/170,0.1424871782645395,0.1646929722797924,0,0,6.896275670031327,13.43741562775988,PPP2CB
Apoptosis R-HSA-109581,1/178,0.14869553623762846,0.17112805248037416,0,0,6.581920903954802,12.544183208435394,BAD
Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226,1/179,0.1494685893137094,0.17127945642386444,0,0,6.544613350958361,12.439143799224476,RPS6
G2/M Transition R-HSA-69275,1/182,0.1517837725378262,0.1724522011387217,0,0,6.435164120896977,12.132204106132908,PPP2CB
Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314,1/182,0.1517837725378262,0.1724522011387217,0,0,6.435164120896977,12.132204106132908,PRKACG
Mitotic G2-G2/M Phases R-HSA-453274,1/184,0.15332392001745537,0.1734639264604262,0,0,6.364191578270653,11.934147775031484,PPP2CB
Mitotic Prometaphase R-HSA-68877,1/186,0.15486142607713563,0.17446413823879836,0,0,6.294753577106518,11.741129142703194,PPP2CB
rRNA Processing In Nucleus And Cytosol R-HSA-8868773,1/189,0.15716274179723502,0.17631282378093172,0,0,6.193366708385482,11.46066058904648,RPS6
SARS-CoV-2-host Interactions R-HSA-9705683,1/196,0.16250948405474008,0.18154825206115316,0,0,5.968929110105581,10.845657098350197,RPS6
TCF Dependent Signaling In Response To WNT R-HSA-201681,1/198,0.16403123090170466,0.18248474437814644,0,0,5.907733651836369,10.679400888402991,PPP2CB
rRNA Processing R-HSA-72312,1/199,0.16479112467664567,0.1825694202849145,0,0,5.877599524658348,10.597761685556993,RPS6
Ub-specific Processing Proteases R-HSA-5689880,1/201,0.16630895555805134,0.18348963278512276,0,0,5.818235294117647,10.437379086756568,ADRB2
Programmed Cell Death R-HSA-5357801,1/208,0.17160087383276076,0.1885491082853791,0,0,5.619494174481387,9.904830518211895,BAD
Mitotic Anaphase R-HSA-68882,1/232,0.1895047592338975,0.2073257885813504,0,0,5.029539088362617,8.36583928133549,PPP2CB
Mitotic Metaphase And Anaphase R-HSA-2555396,1/233,0.1902427648031118,0.2073257885813504,0,0,5.007606490872211,8.309894188622586,PPP2CB
Transmission Across Chemical Synapses R-HSA-112315,1/246,0.1997792661980576,0.21683359380033085,0,0,4.738775510204082,7.631997892552949,PRKACG
RHO GTPase Effectors R-HSA-195258,1/269,0.21639222247113904,0.23356744842062632,0,0,4.327041264266901,6.623240548510935,PPP2CB
RAF/MAP Kinase Cascade R-HSA-5673001,1/271,0.21782132830238185,0.23356744842062632,0,0,4.294553376906318,6.545243542781314,PPP2CB
Cell Cycle Checkpoints R-HSA-69620,1/271,0.21782132830238185,0.23356744842062632,0,0,4.294553376906318,6.545243542781314,PPP2CB
MAPK1/MAPK3 Signaling R-HSA-5684996,1/277,0.22209389106136293,0.23719627565353563,0,0,4.199914748508099,6.319422951921614,PPP2CB
Deubiquitination R-HSA-5688426,1/279,0.2235131736489448,0.23776102535565047,0,0,4.169276343630978,6.2467638903387455,ADRB2
Translation R-HSA-72766,1/281,0.2249300104124896,0.23831870150847112,0,0,4.139075630252101,6.175360070381389,RPS6
SARS-CoV-2 Infection R-HSA-9694516,1/283,0.2263444052627623,0.2388693921152472,0,0,4.1093032957863995,6.105181726167229,RPS6
Signaling By WNT R-HSA-195721,1/294,0.2340801049551469,0.24606058276781184,0,0,3.9528207187311786,5.739858921485836,PPP2CB
Innate Immune System R-HSA-168249,2/1035,0.23827091989222776,0.2494836690636267,0,0,2.2929574056147146,3.288896424144972,PPP2CB;PRKACG
Class A/1 (Rhodopsin-like Receptors) R-HSA-373076,1/327,0.25685124806145476,0.26788782512659537,0,0,3.546734031035727,4.820927183584267,ADRB2
M Phase R-HSA-68886,1/380,0.2920899891794735,0.3034553584082468,0,0,3.0425267732422783,3.7444174429012023,PPP2CB
RHO GTPase Cycle R-HSA-9012999,1/441,0.3306933992355967,0.3422292154880013,0,0,2.6125668449197863,2.8909714232396104,STMN2
Signaling By Interleukins R-HSA-449147,1/453,0.3380496414238572,0.34849132918984504,0,0,2.541644976574701,2.7565728964091103,PPP2CB
GPCR Ligand Binding R-HSA-500792,1/458,0.3410921487770502,0.3502753989364323,0,0,2.5131934611919164,2.7031974392225986,ADRB2
Membrane Trafficking R-HSA-199991,1/599,0.4216483560720013,0.4313414217288289,0,0,1.9067479834743264,1.6466362721626036,ADRB2
Vesicle-mediated Transport R-HSA-5653656,1/637,0.4417113300982574,0.4501409356344837,0,0,1.7893081761006289,1.462041401754088,ADRB2
Metabolism Of RNA R-HSA-8953854,1/666,0.4565783643510357,0.46352252198375105,0,0,1.7087129588677576,1.3396222970219172,RPS6
Cytokine Signaling In Immune System R-HSA-1280215,1/702,0.47451403565840977,0.4799062406090735,0,0,1.6179407569019049,1.2061167202302752,PPP2CB
Metabolism Of Lipids R-HSA-556833,1/732,0.4890318590140552,0.4927226654971801,0,0,1.5491269011024382,1.1081332906467651,PRKACG
Metabolism Of Proteins R-HSA-392499,2/1890,0.517961681666131,0.5199089060332969,0,0,1.1979608050847457,0.7880833231331688,RPS6;ADRB2
Post-translational Protein Modification R-HSA-597592,1/1383,0.7248375607833528,0.7248375607833528,0,0,0.79169149570103,0.2547724219721029,ADRB2
