Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
Signaling By NTRK1 (TRKA) R-HSA-187037,1/114,0.09781623925032576,0.1238619834294066,0,0,10.343050494534095,24.04412406695568,RPS6KA1
TCR Signaling R-HSA-202403,1/116,0.09944877860449489,0.12508516361749092,0,0,10.162148337595909,23.455382166428738,VASP
Membrane Trafficking R-HSA-199991,2/599,0.0999512288719203,0.12508516361749092,0,0,4.058835845896147,9.347794936578303,KIF2C;ADRB2
Transcriptional Regulation By RUNX2 R-HSA-8878166,1/119,0.10189235727874028,0.12604025698063823,0,0,9.902293120638086,22.615236719842347,CDKN1A
RHO GTPases Activate Formins R-HSA-5663220,1/119,0.10189235727874028,0.12604025698063823,0,0,9.902293120638086,22.615236719842347,KIF2C
Cell-Cell Communication R-HSA-1500931,1/120,0.10270549097155077,0.12631594866616014,0,0,9.818586258032624,22.3460193071682,VASP
Platelet Degranulation R-HSA-114608,1/125,0.10676074066511164,0.13055313429905083,0,0,9.420303605313093,21.074773673487663,PLEK
Cardiac Conduction R-HSA-5576891,1/126,0.10756971077056704,0.130794989232394,0,0,9.344470588235296,20.83458271705315,CACNA1C
G1/S Transition R-HSA-69206,1/129,0.10999247141798286,0.1324105679242878,0,0,9.124080882352942,20.13997932609556,CDKN1A
RNA Polymerase II Transcription R-HSA-73857,3/1312,0.1101358929463702,0.1324105679242878,0,0,2.8530175706646297,6.293871695369529,CDKN1A;PRKCB;AURKA
Vesicle-mediated Transport R-HSA-5653656,2/637,0.110824993528383,0.13249468500041317,0,0,3.8084645669291337,8.377871614992861,KIF2C;ADRB2
Signaling By NTRKs R-HSA-166520,1/132,0.11240901927776754,0.13364183403023475,0,0,8.913785361472833,19.48206824738867,RPS6KA1
Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016,1/140,0.11882288723970202,0.1404867285596477,0,0,8.39737621667372,17.887429414854076,RPS6KA1
Beta-catenin Independent WNT Signaling R-HSA-3858494,1/142,0.12041950100185368,0.14081843286555565,0,0,8.277430120984564,17.521447135021635,PRKCB
Clathrin-mediated Endocytosis R-HSA-8856828,1/142,0.12041950100185368,0.14081843286555565,0,0,8.277430120984564,17.521447135021635,ADRB2
Mitotic G1 Phase And G1/S Transition R-HSA-453279,1/147,0.12439909049755812,0.1446815509047687,0,0,7.991941982272361,16.65728827120197,CDKN1A
Cytokine Signaling In Immune System R-HSA-1280215,2/702,0.13013205931934432,0.15053113888832262,0,0,3.443214285714286,7.021421520214079,CDKN1A;RPS6KA1
Regulation Of TP53 Activity R-HSA-5633007,1/157,0.13230731019735142,0.15222453968942584,0,0,7.475867269984917,15.120898125775808,AURKA
S Phase R-HSA-69242,1/161,0.1354516701926492,0.15425672211018063,0,0,7.2875,14.568735518025488,CDKN1A
Cellular Responses To Stress R-HSA-2262752,2/722,0.13623317271927302,0.15425672211018063,0,0,3.344097222222222,6.666081120158694,CDKN1A;RPS6KA1
Toll-like Receptor Cascades R-HSA-168898,1/162,0.1362360770038511,0.15425672211018063,0,0,7.241870661308002,14.435699026304276,RPS6KA1
Gene Expression (Transcription) R-HSA-74160,3/1449,0.1374522353929625,0.15481462302154722,0,0,2.563762102351314,5.087731543399803,CDKN1A;PRKCB;AURKA
Cellular Responses To Stimuli R-HSA-8953897,2/736,0.14054477350205208,0.15707646914814322,0,0,3.2779291553133514,6.4320482003774435,CDKN1A;RPS6KA1
SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232,1/168,0.1409284209179603,0.15707646914814322,0,0,6.979570271222261,13.676490075658847,AURKA
Separation Of Sister Chromatids R-HSA-2467813,1/170,0.1424871782645395,0.15799096450057745,0,0,6.896275670031327,13.43741562775988,KIF2C
SUMOylation R-HSA-2990846,1/174,0.14559668293998512,0.16060665025338566,0,0,6.735464127847671,12.97866635801621,AURKA
Intra-Golgi And Retrograde Golgi-to-ER Traffic R-HSA-6811442,1/181,0.1510127069380722,0.1657267655628075,0,0,6.47124183006536,12.233179215630082,KIF2C
Cilium Assembly R-HSA-5617833,1/186,0.15486142607713563,0.16908339377809706,0,0,6.294753577106518,11.741129142703194,PRKAR2B
Muscle Contraction R-HSA-397014,1/196,0.16250948405474008,0.1765331451153014,0,0,5.968929110105581,10.845657098350197,CACNA1C
Ub-specific Processing Proteases R-HSA-5689880,1/201,0.16630895555805134,0.17974806307789387,0,0,5.818235294117647,10.437379086756568,ADRB2
Transcriptional Regulation By RUNX1 R-HSA-8878171,1/204,0.16858081808691658,0.18128791492763893,0,0,5.731382208055636,10.203809066850312,PRKCB
G Alpha (Q) Signaling Events R-HSA-416476,1/212,0.17461056685495951,0.1868333065348067,0,0,5.511848341232228,9.619261834720568,RPS6KA1
Mitotic Anaphase R-HSA-68882,1/232,0.1895047592338975,0.20154431518745508,0,0,5.029539088362617,8.36583928133549,KIF2C
Mitotic Metaphase And Anaphase R-HSA-2555396,1/233,0.1902427648031118,0.20154431518745508,0,0,5.007606490872211,8.309894188622586,KIF2C
PIP3 Activates AKT Signaling R-HSA-1257604,1/268,0.21567674513609847,0.22736366236022204,0,0,4.343467724168319,6.6627689152345,CDKN1A
Organelle Biogenesis And Maintenance R-HSA-1852241,1/275,0.22067215860230568,0.2314894212788893,0,0,4.2310004293688275,6.393367960864164,PRKAR2B
Deubiquitination R-HSA-5688426,1/279,0.2235131736489448,0.23332594712621557,0,0,4.169276343630978,6.2467638903387455,ADRB2
Signaling By WNT R-HSA-195721,1/294,0.2340801049551469,0.2431705944679681,0,0,3.9528207187311786,5.739858921485836,PRKCB
Class A/1 (Rhodopsin-like Receptors) R-HSA-373076,1/327,0.25685124806145476,0.265537039058702,0,0,3.546734031035727,4.820927183584267,ADRB2
Metabolism Of Amino Acids And Derivatives R-HSA-71291,1/364,0.2816217539243379,0.289745458364463,0,0,3.1792254091719334,4.028683938699718,BCKDK
Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,1/424,0.32013979129858144,0.3277986379803657,0,0,2.7199276873870115,3.097990919808182,CDKN1A
RHO GTPase Cycle R-HSA-9012999,1/441,0.3306933992355967,0.3369923211257985,0,0,2.6125668449197863,2.8909714232396104,STMN2
GPCR Ligand Binding R-HSA-500792,1/458,0.3410921487770502,0.34594180018146325,0,0,2.5131934611919164,2.7031974392225986,ADRB2
Post-translational Protein Modification R-HSA-597592,2/1383,0.3565651091126767,0.3599289308967586,0,0,1.6836531498913831,1.7362478167253357,ADRB2;AURKA
Metabolism Of Proteins R-HSA-392499,2/1890,0.517961681666131,0.520393426650479,0,0,1.1979608050847457,0.7880833231331688,ADRB2;AURKA
Innate Immune System R-HSA-168249,1/1035,0.615911958755642,0.615911958755642,0,0,1.0779383320059164,0.5224241597721958,RPS6KA1
