Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
Cell Cycle G2/M Phase Transition (GO:0044839),1/40,0.03540907294557409,0.06733528625715729,0,0,30.07993966817496,100.49067723322013,AURKA
Regulation Of Small Molecule Metabolic Process (GO:0062012),1/40,0.03540907294557409,0.06733528625715729,0,0,30.07993966817496,100.49067723322013,BCKDK
Negative Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901991),1/40,0.03540907294557409,0.06733528625715729,0,0,30.07993966817496,100.49067723322013,CDKN1A
Regulation Of Microtubule Cytoskeleton Organization (GO:0070507),1/40,0.03540907294557409,0.06733528625715729,0,0,30.07993966817496,100.49067723322013,STMN2
Regulation Of Microtubule Polymerization (GO:0031113),1/40,0.03540907294557409,0.06733528625715729,0,0,30.07993966817496,100.49067723322013,STMN2
Regulation Of Heart Rate By Cardiac Conduction (GO:0086091),1/41,0.036278941946159535,0.06751375292654288,0,0,29.326470588235296,97.26176223664352,CACNA1C
Positive Regulation Of Actin Filament Polymerization (GO:0030838),1/41,0.036278941946159535,0.06751375292654288,0,0,29.326470588235296,97.26176223664352,VASP
Response To Amino Acid Starvation (GO:1990928),1/41,0.036278941946159535,0.06751375292654288,0,0,29.326470588235296,97.26176223664352,CDKN1A
Regulation Of Microtubule-Based Process (GO:0032886),1/41,0.036278941946159535,0.06751375292654288,0,0,29.326470588235296,97.26176223664352,AURKA
Cellular Response To Amino Acid Starvation (GO:0034198),1/42,0.03714807008538698,0.068763448881461,0,0,28.609756097560975,94.20744821276294,CDKN1A
Response To Amyloid-Beta (GO:1904645),1/43,0.038016457940095186,0.06999855747700065,0,0,27.92717086834734,91.3144790197023,ADRB2
Regulation Of Insulin Receptor Signaling Pathway (GO:0046626),1/44,0.038884106119434915,0.07121931015559657,0,0,27.276333789329687,88.57088446864675,PRKCB
B Cell Receptor Signaling Pathway (GO:0050853),1/46,0.04061718578452446,0.07211622782150261,0,0,26.061437908496732,83.48948444789488,PRKCB
Cardiac Conduction (GO:0061337),1/46,0.04061718578452446,0.07211622782150261,0,0,26.061437908496732,83.48948444789488,CACNA1C
Regulation Of Fibroblast Proliferation (GO:0048145),1/46,0.04061718578452446,0.07211622782150261,0,0,26.061437908496732,83.48948444789488,CDKN1A
Mitotic G2/M Transition Checkpoint (GO:0044818),1/46,0.04061718578452446,0.07211622782150261,0,0,26.061437908496732,83.48948444789488,CDKN1A
Homotypic Cell-Cell Adhesion (GO:0034109),1/46,0.04061718578452446,0.07211622782150261,0,0,26.061437908496732,83.48948444789488,PLEK
Negative Regulation Of Cellular Metabolic Process (GO:0031324),1/46,0.04061718578452446,0.07211622782150261,0,0,26.061437908496732,83.48948444789488,BCKDK
Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796),1/47,0.0414826184608072,0.07327894022518226,0,0,25.493606138107417,81.1329113370927,AURKA
Cellular Response To Radiation (GO:0071478),1/48,0.042347313814152854,0.07368432603662596,0,0,24.94993742177722,78.88796682594588,CDKN1A
Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379),1/48,0.042347313814152854,0.07368432603662596,0,0,24.94993742177722,78.88796682594588,CDKN1A
Post-Translational Protein Modification (GO:0043687),1/48,0.042347313814152854,0.07368432603662596,0,0,24.94993742177722,78.88796682594588,PRKCB
Negative Regulation Of DNA Metabolic Process (GO:0051053),1/49,0.04321127244441888,0.07481354632168044,0,0,24.42892156862745,76.74721626832032,CDKN1A
Mitotic Metaphase Plate Congression (GO:0007080),1/50,0.04407449493169267,0.07518302736141616,0,0,23.92917166866747,74.70385911458476,KIF2C
Negative Regulation Of Cell Projection Organization (GO:0031345),1/50,0.04407449493169267,0.07518302736141616,0,0,23.92917166866747,74.70385911458476,STMN2
Positive Regulation Of Protein Phosphorylation (GO:0001934),2/377,0.044442323544709256,0.07518302736141616,0,0,6.535666666666667,20.34921011361273,CDKN1A;RAF1
Negative Regulation Of Cell Population Proliferation (GO:0008285),2/379,0.04486842078334325,0.07518302736141616,0,0,6.5003315649867375,20.177166042152088,CDKN1A;RAF1
Metaphase Plate Congression (GO:0051310),1/51,0.044936981871191266,0.07518302736141616,0,0,23.44941176470588,72.75166337328601,KIF2C
Regulated Exocytosis (GO:0045055),1/51,0.044936981871191266,0.07518302736141616,0,0,23.44941176470588,72.75166337328601,PLEK
Positive Regulation Of Actin Filament Bundle Assembly (GO:0032233),1/51,0.044936981871191266,0.07518302736141616,0,0,23.44941176470588,72.75166337328601,PLEK
Negative Regulation Of Programmed Cell Death (GO:0043069),2/381,0.04529607717964973,0.07542121941874692,0,0,6.4653693931398415,20.007310883978892,RPS6KA1;RAF1
Cell Cycle G1/S Phase Transition (GO:0044843),1/52,0.04579873384946774,0.07553535251002262,0,0,22.988465974625143,70.88490801561363,CDKN1A
Cellular Response To Ionizing Radiation (GO:0071479),1/52,0.04579873384946774,0.07553535251002262,0,0,22.988465974625143,70.88490801561363,CDKN1A
Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904029),1/53,0.04665975146146969,0.07623283337366879,0,0,22.54524886877828,69.09833217880467,CDKN1A
Actin Cytoskeleton Reorganization (GO:0031532),1/53,0.04665975146146969,0.07623283337366879,0,0,22.54524886877828,69.09833217880467,PLEK
Organelle Disassembly (GO:1903008),1/54,0.04752003528742647,0.07656005685196486,0,0,22.11875693673696,67.38709029166962,AURKA
Negative Regulation Of Neuron Projection Development (GO:0010977),1/54,0.04752003528742647,0.07656005685196486,0,0,22.11875693673696,67.38709029166962,STMN2
Negative Regulation Of TOR Signaling (GO:0032007),1/54,0.04752003528742647,0.07656005685196486,0,0,22.11875693673696,67.38709029166962,RPS6KA1
Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377),1/56,0.0492384039303871,0.07753377632477244,0,0,21.31229946524064,64.173068346434,CDKN1A
Mitotic DNA Damage Checkpoint Signaling (GO:0044773),1/56,0.0492384039303871,0.07753377632477244,0,0,21.31229946524064,64.173068346434,CDKN1A
Cellular Response To Peptide (GO:1901653),1/56,0.0492384039303871,0.07753377632477244,0,0,21.31229946524064,64.173068346434,ADRB2
Regulation Of Mitotic Nuclear Division (GO:0007088),1/56,0.0492384039303871,0.07753377632477244,0,0,21.31229946524064,64.173068346434,AURKA
Positive Regulation Of Cellular Metabolic Process (GO:0031325),1/56,0.0492384039303871,0.07753377632477244,0,0,21.31229946524064,64.173068346434,CDKN1A
Eye Development (GO:0001654),1/58,0.0509538444953197,0.0795154165218442,0,0,20.562435500515996,61.21097903869968,CACNA1C
Positive Regulation Of Mitochondrion Organization (GO:0010822),1/58,0.0509538444953197,0.0795154165218442,0,0,20.562435500515996,61.21097903869968,AURKA
Negative Regulation Of Protein-Containing Complex Assembly (GO:0031333),1/59,0.05181046820697307,0.08013352416011835,0,0,20.20689655172414,59.815708753826954,RAF1
Positive Regulation Of Protein Binding (GO:0032092),1/59,0.05181046820697307,0.08013352416011835,0,0,20.20689655172414,59.815708753826954,ADD2
Glycerophospholipid Metabolic Process (GO:0006650),1/62,0.05437596012922433,0.08372935453526577,0,0,19.210221793635487,55.93696029523851,PLEK
G1/S Transition Of Mitotic Cell Cycle (GO:0000082),1/63,0.05522966630423428,0.08429791172751548,0,0,18.89943074003795,54.73757147758474,CDKN1A
Phosphatidylinositol Metabolic Process (GO:0046488),1/63,0.05522966630423428,0.08429791172751548,0,0,18.89943074003795,54.73757147758474,PLEK
Positive Regulation Of Cell Cycle (GO:0045787),1/65,0.0569348954637786,0.08652115118513079,0,0,18.30698529411765,52.46501611587855,AURKA
Regulation Of Heart Contraction (GO:0008016),1/69,0.06033663736484967,0.09129195566507688,0,0,17.226643598615915,48.3692416453001,CACNA1C
Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277),1/70,0.06118526031669336,0.0913839939493961,0,0,16.97612958226769,47.42874202866335,PLEK
Positive Regulation Of Protein Polymerization (GO:0032273),1/70,0.06118526031669336,0.0913839939493961,0,0,16.97612958226769,47.42874202866335,VASP
Regulation Of Actin Filament Polymerization (GO:0030833),1/70,0.06118526031669336,0.0913839939493961,0,0,16.97612958226769,47.42874202866335,VASP
Negative Regulation Of Supramolecular Fiber Organization (GO:1902904),1/71,0.06203315941729082,0.09225444221032994,0,0,16.7327731092437,46.51855173584374,STMN2
Response To Ionizing Radiation (GO:0010212),1/72,0.0628803352568931,0.09311641135914382,0,0,16.496271748135875,45.63729539644487,CDKN1A
Regulation Of Rho Protein Signal Transduction (GO:0035023),1/73,0.06372678840915502,0.0939700100270591,0,0,16.266339869281047,44.783677915691136,RAF1
Regulation Of Cell Cycle G1/S Phase Transition (GO:1902806),1/74,0.06457251945477355,0.09481534502219914,0,0,16.042707493956488,43.95647876269956,CDKN1A
Negative Regulation Of Phosphorylation (GO:0042326),1/75,0.06541752897671287,0.09565252136090788,0,0,15.825119236883944,43.154546742931096,CDKN1A
Regulation Of Ras Protein Signal Transduction (GO:0046578),1/76,0.06626181755179136,0.09648164229298492,0,0,15.613333333333332,42.376795202067306,RAF1
Monoatomic Cation Homeostasis (GO:0055080),1/77,0.06710538575794313,0.09691921640998716,0,0,15.407120743034056,41.62219761611141,KCNA1
Organonitrogen Compound Catabolic Process (GO:1901565),1/78,0.06794823417091082,0.09691921640998716,0,0,15.206264323911382,40.88978353793229,BCKDK
Negative Regulation Of Protein Modification Process (GO:0031400),1/78,0.06794823417091082,0.09691921640998716,0,0,15.206264323911382,40.88978353793229,CDKN1A
Regulation Of TOR Signaling (GO:0032006),1/78,0.06794823417091082,0.09691921640998716,0,0,15.206264323911382,40.88978353793229,RPS6KA1
Negative Regulation Of Apoptotic Process (GO:0043066),2/482,0.06878137054718025,0.09691921640998716,0,0,5.078645833333334,13.594632662415698,RPS6KA1;RAF1
Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079),1/79,0.0687903633714564,0.09691921640998716,0,0,15.0105580693816,40.178634862671224,CDKN1A
Cellular Response To UV (GO:0034644),1/79,0.0687903633714564,0.09691921640998716,0,0,15.0105580693816,40.178634862671224,CDKN1A
Negative Regulation Of Cellular Component Organization (GO:0051129),1/79,0.0687903633714564,0.09691921640998716,0,0,15.0105580693816,40.178634862671224,RAF1
Calcium Ion Transmembrane Transport (GO:0070588),1/80,0.06963177394208621,0.096927429327384,0,0,14.819806403574088,39.48788238772356,CACNA1C
Regulation Of Cytokinesis (GO:0032465),1/80,0.06963177394208621,0.096927429327384,0,0,14.819806403574088,39.48788238772356,AURKA
Wound Healing (GO:0042060),1/80,0.06963177394208621,0.096927429327384,0,0,14.819806403574088,39.48788238772356,RAF1
Positive Regulation Of Growth (GO:0045927),1/81,0.07047246645026504,0.0973191203360803,0,0,14.633823529411766,38.81670264132201,RPS6KA1
Activation Of Protein Kinase Activity (GO:0032147),1/81,0.07047246645026504,0.0973191203360803,0,0,14.633823529411766,38.81670264132201,ADRB2
Regulation Of Phosphorylation (GO:0042325),1/82,0.0713124414727928,0.09808984044479008,0,0,14.452432824981845,38.16431494463284,CDKN1A
Calcium Ion Transmembrane Import Into Cytosol (GO:0097553),1/83,0.07215169959177546,0.09846584885465828,0,0,14.275466284074604,37.52997870137401,CACNA1C
Regulation Of Cell Division (GO:0051302),1/83,0.07215169959177546,0.09846584885465828,0,0,14.275466284074604,37.52997870137401,AURKA
Calcium-Mediated Signaling (GO:0019722),1/85,0.07382806741395515,0.09919755776083548,0,0,13.934173669467787,36.31268374332498,CACNA1C
Mitotic Spindle Organization (GO:0007052),1/85,0.07382806741395515,0.09919755776083548,0,0,13.934173669467787,36.31268374332498,AURKA
Integrin-Mediated Signaling Pathway (GO:0007229),1/85,0.07382806741395515,0.09919755776083548,0,0,13.934173669467787,36.31268374332498,PLEK
Negative Regulation Of Cell Cycle (GO:0045786),1/85,0.07382806741395515,0.09919755776083548,0,0,13.934173669467787,36.31268374332498,CDKN1A
Negative Regulation Of Protein Kinase Activity (GO:0006469),1/88,0.07633725672986817,0.10217448208459276,0,0,13.451656524678835,34.60565311468726,CDKN1A
Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138),1/89,0.07717222548711895,0.10289630064949191,0,0,13.29812834224599,34.06602362525984,RAF1
Positive Regulation Of Binding (GO:0051099),1/91,0.07884002491200945,0.10471881171518813,0,0,13.001307189542484,33.02766894797317,ADD2
B Cell Activation (GO:0042113),1/92,0.07967285673748564,0.10502331115395834,0,0,12.857789269553976,32.527973699604026,PRKCB
Positive Regulation Of Neuron Projection Development (GO:0010976),1/92,0.07967285673748564,0.10502331115395834,0,0,12.857789269553976,32.527973699604026,STMN2
Positive Regulation Of Cellular Component Biogenesis (GO:0044089),1/93,0.08050497738089572,0.10532230123515682,0,0,12.717391304347826,32.040656856642045,PLEK
Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135),1/93,0.08050497738089572,0.10532230123515682,0,0,12.717391304347826,32.040656856642045,RAF1
Negative Regulation Of Cellular Process (GO:0048523),2/537,0.08296400902502893,0.10813286569554333,0,0,4.543691588785046,11.310831347709888,CDKN1A;RAF1
Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558),1/98,0.08465493309372914,0.1091108026541398,0,0,12.058823529411764,29.775308154544383,CDKN1A
Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334),1/98,0.08465493309372914,0.1091108026541398,0,0,12.058823529411764,29.775308154544383,PLEK
Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162),1/98,0.08465493309372914,0.1091108026541398,0,0,12.058823529411764,29.775308154544383,ADRB2
Hemopoiesis (GO:0030097),1/101,0.0871364089944587,0.11189472446520894,0,0,11.69529411764706,28.539797811620943,PLEK
Inorganic Cation Import Across Plasma Membrane (GO:0098659),1/103,0.08878719509547235,0.11359538196038374,0,0,11.46482122260669,27.76221178459644,CACNA1C
Positive Regulation Of Kinase Activity (GO:0033674),1/104,0.08961153050884178,0.11381318473385744,0,0,11.352941176470589,27.38637392725137,CDKN1A
Positive Regulation Of Vasculature Development (GO:1904018),1/104,0.08961153050884178,0.11381318473385744,0,0,11.352941176470589,27.38637392725137,PRKCB
Intrinsic Apoptotic Signaling Pathway (GO:0097193),1/105,0.0904351615790966,0.11444158628918404,0,0,11.243212669683258,27.0188131977752,CDKN1A
Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045),1/106,0.0912580888842393,0.11464915137803348,0,0,11.135574229691876,26.659273431080635,CDKN1A
Positive Regulation Of Cell Growth (GO:0030307),1/106,0.0912580888842393,0.11464915137803348,0,0,11.135574229691876,26.659273431080635,RPS6KA1
Positive Regulation Of Metabolic Process (GO:0009893),1/108,0.0929018344244166,0.11629438266078047,0,0,10.926333150082463,25.96328271398022,ADRB2
Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189),1/110,0.0945427716606664,0.11792431734018605,0,0,10.724770642201834,25.296548009342803,ADRB2
Mitotic Sister Chromatid Segregation (GO:0000070),1/111,0.0953621885731626,0.11852157722664496,0,0,10.62673796791444,24.97361130786349,KIF2C
Calcium Ion Transport (GO:0006816),1/112,0.09618090509764518,0.1186913296949664,0,0,10.530471648118708,24.65735665214607,CACNA1C
Small GTPase Mediated Signal Transduction (GO:0007264),1/112,0.09618090509764518,0.1186913296949664,0,0,10.530471648118708,24.65735665214607,CDKN1A
Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902),1/117,0.10026400165930716,0.12311993171181115,0,0,10.074036511156187,23.16976571809541,ADRB2
Positive Regulation Of Cell Cycle Process (GO:0090068),1/118,0.1010785276838921,0.12311993171181115,0,0,9.987430869783813,22.889768968042276,AURKA
Positive Regulation Of Cell Projection Organization (GO:0031346),1/118,0.1010785276838921,0.12311993171181115,0,0,9.987430869783813,22.889768968042276,STMN2
Regulation Of Protein Kinase Activity (GO:0045859),1/119,0.10189235727874028,0.12311993171181115,0,0,9.902293120638086,22.615236719842347,CDKN1A
Regulation Of Protein-Containing Complex Assembly (GO:0043254),1/119,0.10189235727874028,0.12311993171181115,0,0,9.902293120638086,22.615236719842347,RAF1
Positive Regulation Of Angiogenesis (GO:0045766),1/119,0.10189235727874028,0.12311993171181115,0,0,9.902293120638086,22.615236719842347,PRKCB
Receptor-Mediated Endocytosis (GO:0006898),1/122,0.1043296729179585,0.12562881029567322,0,0,9.655323286339328,21.82295649315513,ADRB2
Regulation Of Cell Motility (GO:2000145),1/123,0.10514072229826572,0.12616886675791886,0,0,9.57569913211186,21.568837265640855,RAF1
Negative Regulation Of Growth (GO:0045926),1/124,0.10595107803152952,0.1262704628594941,0,0,9.49736967957915,21.31948479946905,CDKN1A
Neuron Projection Guidance (GO:0097485),1/124,0.10595107803152952,0.1262704628594941,0,0,9.49736967957915,21.31948479946905,VASP
Regulation Of Mitotic Cell Cycle (GO:0007346),1/125,0.10676074066511164,0.1263698562974791,0,0,9.420303605313093,21.074773673487663,AURKA
Negative Regulation Of Cell Growth (GO:0030308),1/125,0.10676074066511164,0.1263698562974791,0,0,9.420303605313093,21.074773673487663,CDKN1A
Cellular Response To Starvation (GO:0009267),1/126,0.10756971077056704,0.1268957944005333,0,0,9.344470588235296,20.83458271705315,CDKN1A
Antigen Receptor-Mediated Signaling Pathway (GO:0050851),1/134,0.11401660706245108,0.1340465515463952,0,0,8.778858911985846,19.06251225929767,PRKCB
Cellular Response To Metal Ion (GO:0071248),1/135,0.11481936936728154,0.13453582673338038,0,0,8.712906057945567,18.858171061974925,KCNA1
Ras Protein Signal Transduction (GO:0007265),1/144,0.12201338230456224,0.14200888642805234,0,0,8.160839160839162,17.167341601168975,CDKN1A
Actin Filament Organization (GO:0007015),1/144,0.12201338230456224,0.14200888642805234,0,0,8.160839160839162,17.167341601168975,MARCKS
Regulation Of Cold-Induced Thermogenesis (GO:0120161),1/146,0.12360453553638448,0.14338126122220596,0,0,8.047464503042596,16.82457683434384,ADRB2
Negative Regulation Of Protein Phosphorylation (GO:0001933),1/149,0.12598615986692616,0.14517610474731887,0,0,7.883147853736089,16.33059681765117,CDKN1A
Axon Guidance (GO:0007411),1/149,0.12598615986692616,0.14517610474731887,0,0,7.883147853736089,16.33059681765117,VASP
Neuron Development (GO:0048666),1/150,0.12677867536057502,0.14560719150323467,0,0,7.82984603237268,16.171078308333918,STMN2
Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092),1/152,0.12836167074753793,0.14694033361889208,0,0,7.725360342812622,15.859418874897433,PRKCB
Regulation Of Cellular Component Organization (GO:0051128),1/153,0.1291521517198897,0.1473604878640053,0,0,7.674148606811145,15.70717185844932,AURKA
Cellular Response To Growth Factor Stimulus (GO:0071363),1/155,0.1307310829477655,0.1485435367293612,0,0,7.573720397249809,15.409588975790411,STMN2
Regulation Of Apoptotic Process (GO:0042981),2/705,0.13104271774687898,0.1485435367293612,0,0,3.4279871977240397,6.9664650020494365,RPS6KA1;RAF1
Protein Autophosphorylation (GO:0046777),1/162,0.1362360770038511,0.15392907401733827,0,0,7.241870661308002,14.435699026304276,AURKA
Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188),1/163,0.13701981164116683,0.15431357427548886,0,0,7.19680464778504,14.304583045111348,ADRB2
Regulation Of Neuron Projection Development (GO:0010975),1/174,0.14559668293998512,0.1634440182681123,0,0,6.735464127847671,12.97866635801621,STMN2
Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123),1/175,0.14637239348820374,0.1637864724562537,0,0,6.696416497633536,12.867842408171857,PRKCB
Regulation Of Cell Population Proliferation (GO:0042127),2/766,0.14989006003133093,0.16718506695802296,0,0,3.1443062827225132,5.967431698742526,CDKN1A;RAF1
Phosphate-Containing Compound Metabolic Process (GO:0006796),1/184,0.15332392001745537,0.17046876730375227,0,0,6.364191578270653,11.934147775031484,BCKDK
Negative Regulation Of Macromolecule Metabolic Process (GO:0010605),1/186,0.15486142607713563,0.17162986074790826,0,0,6.294753577106518,11.741129142703194,AURKA
Axonogenesis (GO:0007409),1/188,0.15639629495093366,0.17278066870769815,0,0,6.22680088078012,11.552970612023575,VASP
Endocytosis (GO:0006897),1/189,0.15716274179723502,0.17307795615644872,0,0,6.193366708385482,11.46066058904648,ADRB2
Neuron Projection Development (GO:0031175),1/192,0.15945813830373404,0.17505183637129162,0,0,6.095164767477672,11.190563106127478,STMN2
Regulation Of Programmed Cell Death (GO:0043067),1/195,0.1617476299130038,0.17700684028215508,0,0,6,10.93030799092462,RAF1
Regulation Of Translation (GO:0006417),1/202,0.16706689368968466,0.1822547931160196,0,0,5.788996195493123,10.358603938884777,RPS6KA1
Regulation Of Angiogenesis (GO:0045765),1/205,0.16933680536594956,0.18415377583547013,0,0,5.702998846597462,10.127759560628936,PRKCB
Positive Regulation Of Protein Modification Process (GO:0031401),1/225,0.1843209055323322,0.19982453310047227,0,0,5.188550420168068,8.77423822004505,CDKN1A
Cilium Organization (GO:0044782),1/228,0.18654637973464205,0.2009849540175091,0,0,5.119201865768334,8.5955258483212,AURKA
Apoptotic Process (GO:0006915),1/228,0.18654637973464205,0.2009849540175091,0,0,5.119201865768334,8.5955258483212,RAF1
Positive Regulation Of Phosphorylation (GO:0042327),1/231,0.1887661184717403,0.20274879391409145,0,0,5.051662404092071,8.42236645544418,CDKN1A
Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122),1/232,0.1895047592338975,0.2029158652719887,0,0,5.029539088362617,8.36583928133549,PRKCB
Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091),1/246,0.1997792661980576,0.2132613025672517,0,0,4.738775510204082,7.631997892552949,PRKCB
Cellular Component Assembly (GO:0022607),1/260,0.20993067426728831,0.22341246068812337,0,0,4.479445832387009,6.992316061950365,ADD2
Regulation Of Protein Phosphorylation (GO:0001932),1/265,0.21352660943140056,0.22654652464063232,0,0,4.39349376114082,6.783527214270131,CDKN1A
Positive Regulation Of Signal Transduction (GO:0009967),1/266,0.21424393910560827,0.22661668938830296,0,0,4.37669256381798,6.742907678758303,PRKCB
Central Nervous System Development (GO:0007417),1/283,0.2263444052627623,0.2379693445058649,0,0,4.1093032957863995,6.105181726167229,MARCKS
Positive Regulation Of Cell Differentiation (GO:0045597),1/283,0.2263444052627623,0.2379693445058649,0,0,4.1093032957863995,6.105181726167229,RPS6KA1
Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),1/284,0.2270506882292785,0.23799289007165336,0,0,4.094574932446477,6.070543052629082,ADRB2
Regulation Of Intracellular Signal Transduction (GO:1902531),1/297,0.2361771283788428,0.24680381963433504,0,0,3.9121621621621623,5.64592763145937,AURKA
Regulation Of Cell Cycle (GO:0051726),1/298,0.23687493033870088,0.24680381963433504,0,0,3.8987918399683106,5.6151296693355315,CDKN1A
Protein Transport (GO:0015031),1/313,0.24726998076706155,0.2568655322595147,0,0,3.708521870286576,5.181823041095028,PRKCB
Negative Regulation Of Gene Expression (GO:0010629),1/336,0.2629496856992922,0.2723407459028384,0,0,3.449868305531168,4.6083084646153685,AURKA
DNA Damage Response (GO:0006974),1/384,0.2946844455171831,0.304303225637922,0,0,3.010136691752419,3.677936032656272,CDKN1A
Positive Regulation Of Multicellular Organismal Process (GO:0051240),1/387,0.29662439162934084,0.3054002612041734,0,0,2.9862846693081377,3.62919776036838,ADRB2
Vesicle-Mediated Transport (GO:0016192),1/411,0.3119635485923433,0.32024576669656485,0,0,2.8080344332855094,3.2709920641116614,ADRB2
Nervous System Development (GO:0007399),1/433,0.32574641753069733,0.33341103911965486,0,0,2.662037037037037,2.985836735502773,MARCKS
Positive Regulation Of Cell Population Proliferation (GO:0008284),1/483,0.3561076019979903,0.36341772872522177,0,0,2.379790090309983,2.4571864351258017,CDKN1A
Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),1/557,0.3986819566019863,0.4056763768932493,0,0,2.0552264071096062,1.8899682848587889,RPS6KA1
Positive Regulation Of Cellular Process (GO:0048522),1/594,0.4189583580278499,0.42506562272213344,0,0,1.9233210990973115,1.6732580987476582,RPS6KA1
Regulation Of DNA-templated Transcription (GO:0006355),2/1922,0.5273619415421426,0.5334940571414698,0,0,1.1759114583333334,0.7524283130223667,PRKCB;RPS6KA1
Regulation Of Transcription By RNA Polymerase II (GO:0006357),2/2028,0.5577116252542589,0.5625612915608176,0,0,1.107847976307996,0.6468871132469569,PRKCB;RPS6KA1
Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),1/938,0.5789539139362094,0.5823004683520256,0,0,1.1956180551195932,0.6534440057960654,RPS6KA1
Regulation Of Gene Expression (GO:0010468),1/1127,0.6481160217115483,0.6499837912265671,0,0,0.9850590324939924,0.42720587105321106,AURKA
Positive Regulation Of DNA-templated Transcription (GO:0045893),1/1243,0.6850933865547655,0.6850933865547655,0,0,0.8875627545704272,0.3356763396427768,RPS6KA1
